			log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000184924.5	ENSG00000184924	5	0.797515048	0.241081884	3.308067099	0.000939423	0.007645029
ENSG00000177058.10	ENSG00000177058	10	0.797381719	0.263436854	3.026841946	0.002471231	0.015903355
ENSG00000121691.4	ENSG00000121691	4	0.797038343	0.226899787	3.512732885	0.000443523	0.004301437
ENSG00000102409.9	ENSG00000102409	9	0.796918583	0.249240043	3.197393857	0.001386754	0.010289699
ENSG00000181904.8	ENSG00000181904	8	0.795825375	0.281733232	2.824747964	0.004731782	0.025546684
ENSG00000106615.8	ENSG00000106615	8	0.79568044	0.235150358	3.383709246	0.000715137	0.006208218
ENSG00000136888.6	ENSG00000136888	6	0.795045179	0.260697285	3.049687224	0.002290798	0.015083351
ENSG00000275052.3	ENSG00000275052	3	0.79473973	0.220489127	3.604439556	0.000312827	0.003308817
ENSG00000262919.6	ENSG00000262919	6	0.794713021	0.268607824	2.95863691	0.003090029	0.018661515
ENSG00000137200.11	ENSG00000137200	11	0.794594695	0.223244271	3.559306098	0.000371836	0.003773719
ENSG00000043143.19	ENSG00000043143	19	0.794230277	0.251458897	3.158489462	0.00158589	0.011437908
ENSG00000139977.12	ENSG00000139977	12	0.794089533	0.282410863	2.811823612	0.004926151	0.026327553
ENSG00000124380.9	ENSG00000124380	9	0.79405676	0.298792326	2.657554064	0.007870996	0.037488935
ENSG00000119812.17	ENSG00000119812	17	0.793284023	0.240436642	3.299347453	0.000969099	0.00780008
ENSG00000092199.16	ENSG00000092199	16	0.79267808	0.283033679	2.800649321	0.005099991	0.027034464
ENSG00000164983.7	ENSG00000164983	7	0.792594147	0.275953668	2.872200078	0.004076248	0.022836219
ENSG00000170634.11	ENSG00000170634	11	0.792435163	0.246250825	3.218000033	0.001290878	0.009752063
ENSG00000013364.17	ENSG00000013364	17	0.792351137	0.267235134	2.96499612	0.003026867	0.018377583
ENSG00000198759.10	ENSG00000198759	10	0.790200064	0.275834068	2.864766012	0.004173175	0.023236869
ENSG00000110435.10	ENSG00000110435	10	0.789989584	0.233578245	3.382119702	0.000719288	0.006237117
ENSG00000008394.11	ENSG00000008394	11	0.789832181	0.231319792	3.41446001	0.000639086	0.005686814
ENSG00000114520.9	ENSG00000114520	9	0.789704856	0.262292704	3.010777053	0.002605801	0.016535613
ENSG00000134375.9	ENSG00000134375	9	0.789665807	0.270796131	2.916089696	0.003544486	0.020660586
ENSG00000087088.18	ENSG00000087088	18	0.789469038	0.241997841	3.262297855	0.00110513	0.008623572
ENSG00000218283.2	ENSG00000218283	2	0.788830307	0.305211716	2.584534821	0.009751046	0.044003431
ENSG00000131981.14	ENSG00000131981	14	0.788648813	0.307534513	2.564423765	0.010334728	0.045790928
ENSG00000115944.13	ENSG00000115944	13	0.787764493	0.25380534	3.1038137	0.001910436	0.013157441
ENSG00000149289.9	ENSG00000149289	9	0.787161607	0.262427021	2.99954481	0.002703833	0.016973154
ENSG00000164830.16	ENSG00000164830	16	0.787081582	0.229659926	3.427161175	0.000609927	0.005500458
ENSG00000062282.13	ENSG00000062282	13	0.786882223	0.292970917	2.68587146	0.007234091	0.035169241
ENSG00000170515.12	ENSG00000170515	12	0.786257093	0.272461283	2.885757138	0.003904733	0.022158948
ENSG00000091317.7	ENSG00000091317	7	0.7862314	0.231955586	3.389577352	0.000700005	0.006097782
ENSG00000088766.10	ENSG00000088766	10	0.786137432	0.20312531	3.870209142	0.000108742	0.001436556
ENSG00000146373.15	ENSG00000146373	15	0.785686799	0.281045724	2.795583533	0.005180611	0.027378935
ENSG00000155903.10	ENSG00000155903	10	0.785653305	0.243309976	3.229022162	0.001242143	0.009490987
ENSG00000109917.9	ENSG00000109917	9	0.785623635	0.236776637	3.317994738	0.000906662	0.00742222
ENSG00000151665.11	ENSG00000151665	11	0.785578472	0.241582839	3.251797497	0.001146777	0.008893675
ENSG00000004455.15	ENSG00000004455	15	0.784920108	0.288404975	2.721590044	0.006496868	0.032281536
ENSG00000134987.10	ENSG00000134987	10	0.784513884	0.236179495	3.321684997	0.000894756	0.007356189
ENSG00000116711.9	ENSG00000116711	9	0.784449542	0.236622236	3.315197909	0.000915783	0.007482069
ENSG00000065427.13	ENSG00000065427	13	0.784126012	0.262907308	2.982518886	0.00285887	0.017677551
ENSG00000170266.14	ENSG00000170266	14	0.783929804	0.202528849	3.870706857	0.00010852	0.001434737
ENSG00000130706.11	ENSG00000130706	11	0.783885426	0.252832413	3.100415078	0.001932496	0.013269224
ENSG00000121481.9	ENSG00000121481	9	0.783879603	0.272254933	2.879211757	0.003986705	0.022523055
ENSG00000278615.3	ENSG00000278615	3	0.783600659	0.294850222	2.657622757	0.007869393	0.037488935
ENSG00000198860.10	ENSG00000198860	10	0.78345989	0.26945003	2.907625921	0.003641837	0.021082272
ENSG00000146094.12	ENSG00000146094	12	0.783317737	0.257550816	3.041410425	0.002354726	0.015366479
ENSG00000172175.11	ENSG00000172175	11	0.78282996	0.266139064	2.941431999	0.003266986	0.019492301
ENSG00000075790.9	ENSG00000075790	9	0.78282651	0.244554191	3.201034942	0.001369349	0.010192242
ENSG00000107789.14	ENSG00000107789	14	0.782578042	0.259239127	3.018749725	0.002538201	0.016196954
ENSG00000113583.7	ENSG00000113583	7	0.782524532	0.219623372	3.563029404	0.0003666	0.003738593
ENSG00000000971.14	ENSG00000000971	14	0.782490992	0.217905633	3.590962656	0.000329459	0.003441552
ENSG00000148835.10	ENSG00000148835	10	0.782423259	0.23955133	3.266202941	0.001090001	0.008528911
ENSG00000149923.12	ENSG00000149923	12	0.782101568	0.253926343	3.080033209	0.002069775	0.013984037
ENSG00000198189.9	ENSG00000198189	9	0.782068888	0.255642728	3.05922603	0.002219097	0.014784312
ENSG00000124614.12	ENSG00000124614	12	0.781393601	0.281228279	2.778502945	0.005461002	0.028438189
ENSG00000134198.8	ENSG00000134198	8	0.781278662	0.267216417	2.923767454	0.00345823	0.020292918
ENSG00000188906.12	ENSG00000188906	12	0.78114618	0.250955159	3.112692253	0.001853892	0.012877112
ENSG00000254535.3	ENSG00000254535	3	0.7798654	0.282004844	2.765432634	0.005684735	0.029291722
ENSG00000166411.12	ENSG00000166411	12	0.779839168	0.236549164	3.296731877	0.000978168	0.007856411
ENSG00000134265.11	ENSG00000134265	11	0.779620906	0.233223402	3.342807371	0.000829354	0.006932709
ENSG00000095380.10	ENSG00000095380	10	0.779269255	0.288432546	2.70173829	0.006897803	0.033867083
ENSG00000204386.9	ENSG00000204386	9	0.7791427	0.193909858	4.018066466	5.87E-05	0.000887456
ENSG00000163541.10	ENSG00000163541	10	0.778939059	0.25844926	3.013895491	0.002579166	0.016394098
ENSG00000153214.8	ENSG00000153214	8	0.778693885	0.240053029	3.243841108	0.001179295	0.009090117
ENSG00000165996.12	ENSG00000165996	12	0.778465827	0.259602673	2.99868187	0.002711503	0.016996278
ENSG00000074266.16	ENSG00000074266	16	0.778057797	0.241033552	3.228006184	0.001246563	0.009508801
ENSG00000126768.11	ENSG00000126768	11	0.77776521	0.259597796	2.996039341	0.002735111	0.017112866
ENSG00000122034.11	ENSG00000122034	11	0.777624428	0.284061582	2.737520588	0.006190425	0.031106126
ENSG00000011426.9	ENSG00000011426	9	0.777413858	0.220723593	3.522114908	0.000428119	0.004192025
ENSG00000125384.6	ENSG00000125384	6	0.77740626	0.232222288	3.347681518	0.000814906	0.006844609
ENSG00000131236.15	ENSG00000131236	15	0.777356188	0.286598395	2.7123536	0.006680728	0.032990558
ENSG00000141506.12	ENSG00000141506	12	0.777274085	0.299454453	2.595633745	0.009441665	0.042982235
ENSG00000109220.9	ENSG00000109220	9	0.777188407	0.226364921	3.433342953	0.000596187	0.005413011
ENSG00000143344.14	ENSG00000143344	14	0.777022321	0.205112524	3.788273409	0.000151698	0.001873547
ENSG00000179271.2	ENSG00000179271	2	0.776639651	0.26838063	2.893799195	0.003806115	0.021778478
ENSG00000145782.11	ENSG00000145782	11	0.776355355	0.259661121	2.989879082	0.002790879	0.017361571
ENSG00000243811.6	ENSG00000243811	6	0.776216576	0.306121801	2.535646178	0.011224007	0.0486967
ENSG00000123080.9	ENSG00000123080	9	0.775844432	0.215056057	3.607638137	0.000308997	0.003281291
ENSG00000183696.12	ENSG00000183696	12	0.775768189	0.266834077	2.907305532	0.003645569	0.021098513
ENSG00000180008.8	ENSG00000180008	8	0.775638016	0.281483465	2.755536691	0.005859593	0.029972148
ENSG00000112297.13	ENSG00000112297	13	0.774797142	0.240869168	3.216672137	0.001296867	0.009787563
ENSG00000170542.5	ENSG00000170542	5	0.774680908	0.29530277	2.623344536	0.008707117	0.040381296
ENSG00000168496.3	ENSG00000168496	3	0.774435648	0.27166133	2.850739365	0.004361771	0.023992901
ENSG00000144909.7	ENSG00000144909	7	0.773884382	0.245086015	3.15760318	0.001590719	0.011469101
ENSG00000118454.11	ENSG00000118454	11	0.773509893	0.226805087	3.410460948	0.000648532	0.005751276
ENSG00000102393.8	ENSG00000102393	8	0.773353384	0.270671025	2.857170926	0.004274356	0.023643473
ENSG00000204370.7	ENSG00000204370	7	0.772647395	0.282199392	2.737948479	0.006182376	0.031099059
ENSG00000146409.9	ENSG00000146409	9	0.772210585	0.212953946	3.626185845	0.000287638	0.003111799
ENSG00000188739.13	ENSG00000188739	13	0.772133785	0.266955007	2.892374235	0.003823422	0.021832721
ENSG00000116157.5	ENSG00000116157	5	0.771871664	0.22705306	3.399521079	0.00067504	0.005935713
ENSG00000150054.17	ENSG00000150054	17	0.771867493	0.254338644	3.034802267	0.002406934	0.015582093
ENSG00000198818.8	ENSG00000198818	8	0.770933505	0.240333373	3.207767171	0.001337697	0.010022604
ENSG00000138785.13	ENSG00000138785	13	0.770721962	0.267740141	2.878619391	0.003994201	0.022543019
ENSG00000136425.11	ENSG00000136425	11	0.770515373	0.223814902	3.442645539	0.000576054	0.005265918
ENSG00000112335.13	ENSG00000112335	13	0.769235184	0.255520553	3.010463058	0.002608497	0.016543495
ENSG00000130203.8	ENSG00000130203	8	0.768931324	0.194638364	3.950564046	7.80E-05	0.001105726
ENSG00000155368.15	ENSG00000155368	15	0.768891595	0.226530752	3.394204053	0.000688284	0.006018716
ENSG00000100731.14	ENSG00000100731	14	0.76884125	0.214068076	3.591573601	0.000328687	0.003436647
ENSG00000164251.4	ENSG00000164251	4	0.768433087	0.255314545	3.009750523	0.002614624	0.016568238
ENSG00000008282.6	ENSG00000008282	6	0.767736276	0.264221384	2.905655342	0.003664849	0.021193925
ENSG00000047634.13	ENSG00000047634	13	0.767468948	0.246432012	3.114323268	0.001843674	0.012821785
ENSG00000115295.18	ENSG00000115295	18	0.766371876	0.228490635	3.354062527	0.000796344	0.006723433
ENSG00000136930.11	ENSG00000136930	11	0.765539221	0.297757097	2.571019223	0.01013997	0.045166343
ENSG00000143742.11	ENSG00000143742	11	0.765326094	0.256966737	2.978308026	0.002898445	0.017826105
ENSG00000269243.1	ENSG00000269243	1	0.765290205	0.240586465	3.180936241	0.001467999	0.010754619
ENSG00000100418.7	ENSG00000100418	7	0.765029757	0.26804395	2.854120597	0.004315615	0.023808051
ENSG00000112242.13	ENSG00000112242	13	0.764971048	0.255926803	2.989022791	0.002798713	0.017396039
ENSG00000069956.10	ENSG00000069956	10	0.764449935	0.227219025	3.364374687	0.000767173	0.006543082
ENSG00000123545.5	ENSG00000123545	5	0.76376214	0.298848767	2.555681081	0.01059802	0.046650964
ENSG00000113732.7	ENSG00000113732	7	0.763487074	0.232475091	3.284167219	0.001022842	0.00812168
ENSG00000164054.14	ENSG00000164054	14	0.763480626	0.210250462	3.631291081	0.000282007	0.003055231
ENSG00000159131.15	ENSG00000159131	15	0.763186917	0.241934862	3.154514027	0.001607656	0.011548081
ENSG00000165476.11	ENSG00000165476	11	0.76216753	0.255606906	2.981795527	0.002865633	0.017707231
ENSG00000147533.15	ENSG00000147533	15	0.761855266	0.245390542	3.104664347	0.001904951	0.013127766
ENSG00000165246.11	ENSG00000165246	11	0.761444016	0.245965108	3.095739969	0.001963224	0.013437554
ENSG00000151247.11	ENSG00000151247	11	0.761416973	0.252990116	3.009670827	0.00261531	0.016568238
ENSG00000170581.12	ENSG00000170581	12	0.760978022	0.203432947	3.740682285	0.000183521	0.00217229
ENSG00000259494.1	ENSG00000259494	1	0.760799539	0.296821117	2.563158403	0.010372471	0.045924566
ENSG00000092020.9	ENSG00000092020	9	0.760398572	0.291036212	2.612728387	0.008982266	0.041362397
ENSG00000162222.12	ENSG00000162222	12	0.75967201	0.24907644	3.04995531	0.002288754	0.015079273
ENSG00000197498.11	ENSG00000197498	11	0.759403893	0.235146771	3.229488932	0.001240117	0.009481874
ENSG00000113083.11	ENSG00000113083	11	0.75922695	0.213943523	3.548726037	0.0003871	0.003895297
ENSG00000183785.13	ENSG00000183785	13	0.759091822	0.299133673	2.537634142	0.011160459	0.048498351
ENSG00000149925.15	ENSG00000149925	15	0.758771433	0.255917049	2.964911627	0.003027699	0.018377729
ENSG00000165983.13	ENSG00000165983	13	0.75868127	0.261270465	2.903815669	0.003686451	0.021264826
ENSG00000139329.4	ENSG00000139329	4	0.758601224	0.243415855	3.116482383	0.001830226	0.012739941
ENSG00000114784.3	ENSG00000114784	3	0.758034475	0.229867011	3.297708842	0.000974772	0.007831892
ENSG00000187051.7	ENSG00000187051	7	0.757918747	0.252479831	3.00189819	0.002683019	0.0168844
ENSG00000080371.5	ENSG00000080371	5	0.757786403	0.276005076	2.745552413	0.006040912	0.030637975
ENSG00000141232.4	ENSG00000141232	4	0.75767854	0.205328491	3.690079902	0.000224184	0.002541269
ENSG00000079459.11	ENSG00000079459	11	0.75740441	0.221425894	3.420577412	0.000624883	0.00558226
ENSG00000271303.1	ENSG00000271303	1	0.757233894	0.209839724	3.608629857	0.000307818	0.003272566
ENSG00000071189.20	ENSG00000071189	20	0.757211399	0.240723727	3.145561967	0.001657681	0.011820842
ENSG00000164405.9	ENSG00000164405	9	0.757096898	0.272875934	2.774509602	0.0055285	0.028717417
ENSG00000169018.5	ENSG00000169018	5	0.756808697	0.232141871	3.260112853	0.001113679	0.008678384
ENSG00000165264.9	ENSG00000165264	9	0.75608357	0.257229362	2.939336179	0.003289161	0.019588666
ENSG00000135913.9	ENSG00000135913	9	0.756071801	0.265155648	2.851426349	0.004352357	0.023969175
ENSG00000148943.10	ENSG00000148943	10	0.756068627	0.254199436	2.97431276	0.002936456	0.017985462
ENSG00000137414.5	ENSG00000137414	5	0.756063862	0.261519905	2.891037535	0.003839723	0.021893729
ENSG00000123700.4	ENSG00000123700	4	0.755815185	0.258597168	2.922751212	0.003469536	0.02032782
ENSG00000018280.15	ENSG00000018280	15	0.755684454	0.259891698	2.907689858	0.003641092	0.021082272
ENSG00000136986.8	ENSG00000136986	8	0.755607302	0.257645418	2.932741081	0.00335984	0.019874821
ENSG00000243678.10	ENSG00000243678	10	0.755342339	0.275578924	2.740929271	0.006126569	0.030922314
ENSG00000140006.10	ENSG00000140006	10	0.754702799	0.260489081	2.897253112	0.003764459	0.021605299
ENSG00000105372.5	ENSG00000105372	5	0.754566471	0.294787859	2.559693175	0.010476461	0.046259013
ENSG00000185238.11	ENSG00000185238	11	0.754488739	0.242236297	3.114680777	0.001841441	0.012814086
ENSG00000258659.5	ENSG00000258659	5	0.754060464	0.259029658	2.911097011	0.003601622	0.020918631
ENSG00000064726.8	ENSG00000064726	8	0.753883259	0.215567939	3.497195649	0.000470177	0.004514139
ENSG00000189266.10	ENSG00000189266	10	0.753755279	0.266524096	2.828094304	0.004682601	0.025317189
ENSG00000118640.9	ENSG00000118640	9	0.753672412	0.287223602	2.623991919	0.008690585	0.040345725
ENSG00000153147.5	ENSG00000153147	5	0.753657895	0.243646803	3.093239412	0.001979843	0.013520911
ENSG00000100916.12	ENSG00000100916	12	0.753657092	0.27222469	2.768511165	0.005631306	0.029105308
ENSG00000110330.7	ENSG00000110330	7	0.75308586	0.228598157	3.294365406	0.000986442	0.007893472
ENSG00000188042.7	ENSG00000188042	7	0.752976959	0.279318906	2.695760805	0.007022808	0.03436963
ENSG00000134248.12	ENSG00000134248	12	0.752662782	0.274876781	2.73818247	0.006177979	0.031083809
ENSG00000133135.12	ENSG00000133135	12	0.75203821	0.289129203	2.601045491	0.009294013	0.042445891
ENSG00000103415.10	ENSG00000103415	10	0.751986934	0.264067562	2.84770658	0.00440355	0.0241585
ENSG00000177485.6	ENSG00000177485	6	0.75143167	0.234578275	3.203330184	0.001358481	0.010134956
ENSG00000132661.3	ENSG00000132661	3	0.75044413	0.291087768	2.578068243	0.009935437	0.04456166
ENSG00000120833.12	ENSG00000120833	12	0.750337464	0.276611585	2.712603176	0.0066757	0.032975754
ENSG00000142507.8	ENSG00000142507	8	0.750142246	0.260174079	2.883232059	0.003936174	0.022293556
ENSG00000101189.6	ENSG00000101189	6	0.749991375	0.223928559	3.349243967	0.000810324	0.006820221
ENSG00000152413.13	ENSG00000152413	13	0.749907446	0.257085241	2.916960314	0.003534607	0.020608282
ENSG00000153006.13	ENSG00000153006	13	0.749561349	0.268163304	2.795167486	0.005187283	0.027401472
ENSG00000164346.8	ENSG00000164346	8	0.749116961	0.294960007	2.539723838	0.011094003	0.048333304
ENSG00000090263.14	ENSG00000090263	14	0.749051126	0.273278396	2.740981863	0.006125589	0.030922314
ENSG00000110492.14	ENSG00000110492	14	0.748150785	0.198284771	3.773112678	0.000161223	0.001960346
ENSG00000137818.10	ENSG00000137818	10	0.747982323	0.229627978	3.2573658	0.001124514	0.008741869
ENSG00000119446.12	ENSG00000119446	12	0.747977677	0.262590287	2.848459034	0.004393151	0.024107257
ENSG00000124370.9	ENSG00000124370	9	0.747541536	0.246610169	3.031268092	0.002435289	0.015725405
ENSG00000145358.5	ENSG00000145358	5	0.747399347	0.28647271	2.608972239	0.009081461	0.041696553
ENSG00000123104.10	ENSG00000123104	10	0.747396195	0.253529829	2.947961577	0.003198768	0.019182988
ENSG00000111816.7	ENSG00000111816	7	0.747361773	0.246041493	3.037543643	0.002385149	0.015485098
ENSG00000130748.6	ENSG00000130748	6	0.747323327	0.293995652	2.541953672	0.011023478	0.04809592
ENSG00000108984.12	ENSG00000108984	12	0.746941383	0.29353217	2.54466617	0.010938225	0.04780643
ENSG00000179119.13	ENSG00000179119	13	0.746721471	0.223670464	3.338489383	0.000842352	0.007013031
ENSG00000113597.16	ENSG00000113597	16	0.746616907	0.232736145	3.207997226	0.001336628	0.010017887
ENSG00000134049.4	ENSG00000134049	4	0.746110224	0.249903965	2.985587778	0.002830339	0.017535159
ENSG00000138160.5	ENSG00000138160	5	0.745952503	0.246610558	3.024819821	0.002487813	0.015960427
ENSG00000123349.12	ENSG00000123349	12	0.745613662	0.244072079	3.054891264	0.002251421	0.014901673
ENSG00000151304.5	ENSG00000151304	5	0.745157719	0.288630777	2.581698764	0.009831536	0.044234809
ENSG00000162607.11	ENSG00000162607	11	0.745118255	0.269967698	2.760027445	0.005779651	0.029683305
ENSG00000156970.11	ENSG00000156970	11	0.74482635	0.236002306	3.15601302	0.001599417	0.011513578
ENSG00000145743.14	ENSG00000145743	14	0.743793338	0.283062486	2.627664829	0.008597318	0.040018845
ENSG00000129317.13	ENSG00000129317	13	0.743503811	0.292408586	2.542688033	0.01100034	0.048013371
ENSG00000186577.10	ENSG00000186577	10	0.743233957	0.24959968	2.977703968	0.002904163	0.017846805
ENSG00000134690.9	ENSG00000134690	9	0.742805613	0.279277042	2.659744631	0.007819992	0.037331932
ENSG00000153922.9	ENSG00000153922	9	0.742674989	0.252695654	2.939009741	0.003292627	0.019599054
ENSG00000008988.8	ENSG00000008988	8	0.742615512	0.233255898	3.183694467	0.001454084	0.010680175
ENSG00000196141.11	ENSG00000196141	11	0.742401727	0.222446663	3.337437013	0.000845549	0.007031926
ENSG00000133112.15	ENSG00000133112	15	0.742095063	0.261179132	2.841326011	0.004492636	0.024546658
ENSG00000139746.14	ENSG00000139746	14	0.741278215	0.269891954	2.746573965	0.006022131	0.030556339
ENSG00000167981.5	ENSG00000167981	5	0.741100524	0.242766767	3.052726422	0.002267726	0.014987797
