			log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000136807.10	ENSG00000136807	10	-0.610491065	0.193656127	-3.152449012	0.001619071	0.014312419
ENSG00000101940.16	ENSG00000101940	16	-0.612982194	0.204905548	-2.991535361	0.002775784	0.020872618
ENSG00000196757.6	ENSG00000196757	6	-0.613920754	0.230372151	-2.664908716	0.007700922	0.043186531
ENSG00000162337.10	ENSG00000162337	10	-0.614963181	0.233092559	-2.638278905	0.008332802	0.04574789
ENSG00000138119.15	ENSG00000138119	15	-0.615931328	0.203591751	-3.025325565	0.002483656	0.019256399
ENSG00000103932.10	ENSG00000103932	10	-0.616993957	0.222969297	-2.76717003	0.005654526	0.034515041
ENSG00000100376.10	ENSG00000100376	10	-0.617845484	0.193624981	-3.190938902	0.001418113	0.013036558
ENSG00000074054.16	ENSG00000074054	16	-0.618012005	0.206669748	-2.990336083	0.002786707	0.020946564
ENSG00000243477.4	ENSG00000243477	4	-0.618388609	0.235898097	-2.621422627	0.008756364	0.047374351
ENSG00000186716.18	ENSG00000186716	18	-0.618685728	0.186489414	-3.317538053	0.000908145	0.009441168
ENSG00000119688.19	ENSG00000119688	19	-0.619736407	0.207814703	-2.98215862	0.002862237	0.02136062
ENSG00000186575.16	ENSG00000186575	16	-0.620840622	0.200024191	-3.10382768	0.001910346	0.016161488
ENSG00000270231.3	ENSG00000270231	3	-0.621676523	0.192495019	-3.229572004	0.001239757	0.011854272
ENSG00000187605.14	ENSG00000187605	14	-0.622119166	0.176105541	-3.53264959	0.000411417	0.005306569
ENSG00000167785.7	ENSG00000167785	7	-0.623081916	0.204536726	-3.046308252	0.002316702	0.018366341
ENSG00000197912.12	ENSG00000197912	12	-0.624005357	0.201137034	-3.102389175	0.001919654	0.016204911
ENSG00000198131.12	ENSG00000198131	12	-0.624501639	0.198766919	-3.141879153	0.001678673	0.014676908
ENSG00000183495.12	ENSG00000183495	12	-0.625008506	0.184043077	-3.395990303	0.000683808	0.007670071
ENSG00000215067.8	ENSG00000215067	8	-0.625226986	0.223298464	-2.799960985	0.005110878	0.032115894
ENSG00000248124.6	ENSG00000248124	6	-0.626038859	0.210154458	-2.978946367	0.002892414	0.021526692
ENSG00000261490.1	ENSG00000261490	1	-0.627341926	0.212400695	-2.953577552	0.003141137	0.022786101
ENSG00000173482.15	ENSG00000173482	15	-0.627689123	0.233350984	-2.689892764	0.007147498	0.040910618
ENSG00000177082.11	ENSG00000177082	11	-0.628391245	0.216996153	-2.895863525	0.003781168	0.025931691
ENSG00000104967.6	ENSG00000104967	6	-0.628506718	0.233647048	-2.689983565	0.007145554	0.040908482
ENSG00000136699.18	ENSG00000136699	18	-0.630344418	0.235198257	-2.680055649	0.007360992	0.041763023
ENSG00000146021.13	ENSG00000146021	13	-0.630568638	0.227530327	-2.771360844	0.005582253	0.03417196
ENSG00000182606.13	ENSG00000182606	13	-0.630888492	0.190820179	-3.306193806	0.000945727	0.009735469
ENSG00000168067.10	ENSG00000168067	10	-0.632276631	0.239542439	-2.639518217	0.008302396	0.045636299
ENSG00000112078.12	ENSG00000112078	12	-0.633352638	0.20357094	-3.111213401	0.001863202	0.015859971
ENSG00000227372.9	ENSG00000227372	9	-0.633643711	0.24123516	-2.626664004	0.008622643	0.046871375
ENSG00000131849.10	ENSG00000131849	10	-0.634488842	0.231315182	-2.742962386	0.006088766	0.036423987
ENSG00000198466.11	ENSG00000198466	11	-0.634575792	0.215222384	-2.948465589	0.003193557	0.023023613
ENSG00000168306.11	ENSG00000168306	11	-0.635098323	0.239888106	-2.647477335	0.00810948	0.044889544
ENSG00000081913.12	ENSG00000081913	12	-0.635440805	0.238693827	-2.662158518	0.00776413	0.043463753
ENSG00000234912.8	ENSG00000234912	8	-0.635528651	0.221762933	-2.865801977	0.004159543	0.027755833
ENSG00000162298.15	ENSG00000162298	15	-0.635595201	0.22530817	-2.821003784	0.004787364	0.03061411
ENSG00000174652.16	ENSG00000174652	16	-0.636249073	0.203313218	-3.129403388	0.001751617	0.015133855
ENSG00000133627.16	ENSG00000133627	16	-0.63702911	0.230550207	-2.76308193	0.005725839	0.034835429
ENSG00000168792.4	ENSG00000168792	4	-0.637200602	0.208921397	-3.049953768	0.002288766	0.018238289
ENSG00000113721.12	ENSG00000113721	12	-0.637333348	0.226162421	-2.818033809	0.004831872	0.030826164
ENSG00000151779.11	ENSG00000151779	11	-0.637686466	0.189048515	-3.373136613	0.000743171	0.008173373
ENSG00000165102.13	ENSG00000165102	13	-0.637722479	0.235461841	-2.708389932	0.006761053	0.039252835
ENSG00000172006.10	ENSG00000172006	10	-0.638195774	0.204331945	-3.123328429	0.001788181	0.015386738
ENSG00000167106.10	ENSG00000167106	10	-0.638300018	0.227150165	-2.810035463	0.004953604	0.031398979
ENSG00000260461.1	ENSG00000260461	1	-0.638329839	0.233950339	-2.728484353	0.006362611	0.037623057
ENSG00000037042.8	ENSG00000037042	8	-0.638724615	0.214593911	-2.976434009	0.002916218	0.021619104
ENSG00000102181.18	ENSG00000102181	18	-0.639628028	0.228909288	-2.794242357	0.005202148	0.032531385
ENSG00000132622.9	ENSG00000132622	9	-0.640328704	0.236490945	-2.707624617	0.006776662	0.039309851
ENSG00000124920.12	ENSG00000124920	12	-0.640424205	0.236738886	-2.705192276	0.006826486	0.039497658
ENSG00000251247.8	ENSG00000251247	8	-0.640582668	0.234645626	-2.730000467	0.006333424	0.03750762
ENSG00000182983.13	ENSG00000182983	13	-0.640735416	0.210847171	-3.038861807	0.002374738	0.018639049
ENSG00000105520.9	ENSG00000105520	9	-0.640921198	0.245350728	-2.612265324	0.008994442	0.0482969
ENSG00000110987.7	ENSG00000110987	7	-0.642206221	0.247104556	-2.598925052	0.009351619	0.049801358
ENSG00000278600.1	ENSG00000278600	1	-0.642456249	0.227122938	-2.82867179	0.004674161	0.03010993
ENSG00000101452.13	ENSG00000101452	13	-0.642926947	0.209930032	-3.062577277	0.002194398	0.017704432
ENSG00000215012.7	ENSG00000215012	7	-0.642984075	0.190006126	-3.384017601	0.000714334	0.007927597
ENSG00000104365.12	ENSG00000104365	12	-0.64318139	0.229818597	-2.798648144	0.005131702	0.032209495
ENSG00000154229.10	ENSG00000154229	10	-0.643720585	0.237672597	-2.708434177	0.006760152	0.039252835
ENSG00000175866.14	ENSG00000175866	14	-0.643897058	0.227913871	-2.825177137	0.004725448	0.030375487
ENSG00000130684.12	ENSG00000130684	12	-0.644574995	0.20212445	-3.189000608	0.001427656	0.013093271
ENSG00000214425.5	ENSG00000214425	5	-0.645135394	0.209765568	-3.075506622	0.002101453	0.017251726
ENSG00000103222.17	ENSG00000103222	17	-0.645140252	0.231913522	-2.781813869	0.005405603	0.033434247
ENSG00000134508.11	ENSG00000134508	11	-0.645676853	0.19916174	-3.24197235	0.001187055	0.011516557
ENSG00000140479.15	ENSG00000140479	15	-0.645988958	0.231469055	-2.790822113	0.005257436	0.032710318
ENSG00000149150.7	ENSG00000149150	7	-0.646806672	0.196149653	-3.297516274	0.00097544	0.009965338
ENSG00000109323.7	ENSG00000109323	7	-0.647446255	0.210145737	-3.080939282	0.002063487	0.017058622
ENSG00000278864.1	ENSG00000278864	1	-0.647648145	0.241975715	-2.676500596	0.007439543	0.042111939
ENSG00000099991.15	ENSG00000099991	15	-0.647792086	0.205452598	-3.153000222	0.001616017	0.014293572
ENSG00000278540.3	ENSG00000278540	3	-0.648211759	0.195382359	-3.317657546	0.000907757	0.009441168
ENSG00000188234.12	ENSG00000188234	12	-0.648233452	0.209604724	-3.092647153	0.001983799	0.016566813
ENSG00000164300.14	ENSG00000164300	14	-0.648504106	0.239915599	-2.703051022	0.00687062	0.039676954
ENSG00000169926.8	ENSG00000169926	8	-0.648550257	0.219085873	-2.960255933	0.003073836	0.022446437
ENSG00000197386.9	ENSG00000197386	9	-0.648749227	0.205524358	-3.156556405	0.00159644	0.014149199
ENSG00000186395.6	ENSG00000186395	6	-0.648969498	0.240255251	-2.701166762	0.006909668	0.039860085
ENSG00000154930.13	ENSG00000154930	13	-0.649937688	0.232640658	-2.79374076	0.005210223	0.032553225
ENSG00000059588.8	ENSG00000059588	8	-0.650331337	0.193598461	-3.359176167	0.000781752	0.008477564
ENSG00000123453.15	ENSG00000123453	15	-0.650726158	0.215425601	-3.020653791	0.002522296	0.019481992
ENSG00000004534.13	ENSG00000004534	13	-0.651487414	0.19764056	-3.296324465	0.000979588	0.009992681
ENSG00000198169.7	ENSG00000198169	7	-0.652564114	0.232721878	-2.804051428	0.005046485	0.031836456
ENSG00000141542.9	ENSG00000141542	9	-0.652924558	0.210997671	-3.094463344	0.001971693	0.016514377
ENSG00000162341.14	ENSG00000162341	14	-0.654263726	0.238049178	-2.748439335	0.005987971	0.036043263
ENSG00000143458.10	ENSG00000143458	10	-0.656015161	0.191318891	-3.42890949	0.000606012	0.007023168
ENSG00000141738.12	ENSG00000141738	12	-0.656592476	0.211071693	-3.110755712	0.001866092	0.01586236
ENSG00000170921.13	ENSG00000170921	13	-0.658478091	0.221615751	-2.971260341	0.002965803	0.021857305
ENSG00000166548.14	ENSG00000166548	14	-0.658649589	0.190730396	-3.453301632	0.000553769	0.006551893
ENSG00000105325.12	ENSG00000105325	12	-0.659427043	0.207843589	-3.172708117	0.001510243	0.013643413
ENSG00000103091.13	ENSG00000103091	13	-0.66075158	0.193236402	-3.419394972	0.000627606	0.007199706
ENSG00000156398.11	ENSG00000156398	11	-0.660960538	0.208059818	-3.176781299	0.001489193	0.013502645
ENSG00000095539.14	ENSG00000095539	14	-0.661997059	0.223651087	-2.959954571	0.003076844	0.022458503
ENSG00000171365.14	ENSG00000171365	14	-0.662086114	0.225081908	-2.941534128	0.003265909	0.023396204
ENSG00000182405.5	ENSG00000182405	5	-0.662435182	0.232521152	-2.848924394	0.00438673	0.028770046
ENSG00000115282.18	ENSG00000115282	18	-0.662644623	0.234890222	-2.821082195	0.004786194	0.030613834
ENSG00000157978.10	ENSG00000157978	10	-0.663222607	0.208901485	-3.174810403	0.001499344	0.013572039
ENSG00000143375.13	ENSG00000143375	13	-0.663967598	0.229682261	-2.890809217	0.003842513	0.026193693
ENSG00000107104.17	ENSG00000107104	17	-0.664705544	0.202992136	-3.274538403	0.001058348	0.010587209
ENSG00000115109.12	ENSG00000115109	12	-0.664980735	0.234197791	-2.839397987	0.004519874	0.029416001
ENSG00000128011.4	ENSG00000128011	4	-0.665687592	0.244714735	-2.720259542	0.006523069	0.038263697
ENSG00000131196.16	ENSG00000131196	16	-0.665933017	0.24976686	-2.666218477	0.007670982	0.043080872
ENSG00000053918.14	ENSG00000053918	14	-0.666032355	0.244793791	-2.720789407	0.006512624	0.038227187
ENSG00000185163.8	ENSG00000185163	8	-0.666510969	0.24465257	-2.724316238	0.006443478	0.037944303
ENSG00000126243.7	ENSG00000126243	7	-0.666677551	0.225303322	-2.959022279	0.003086168	0.022518332
ENSG00000164061.4	ENSG00000164061	4	-0.667341884	0.239645798	-2.784700966	0.005357711	0.033198498
ENSG00000099622.12	ENSG00000099622	12	-0.667479933	0.223865975	-2.981605099	0.002867416	0.021381652
ENSG00000109501.12	ENSG00000109501	12	-0.668104793	0.218834008	-3.053020861	0.002265502	0.018138037
ENSG00000123933.13	ENSG00000123933	13	-0.668612762	0.232625524	-2.874202075	0.004050497	0.027220016
ENSG00000084112.13	ENSG00000084112	13	-0.670281408	0.22388335	-2.993886813	0.002754481	0.020780455
ENSG00000149403.10	ENSG00000149403	10	-0.670365579	0.235703009	-2.844111249	0.00445355	0.029081892
ENSG00000090565.14	ENSG00000090565	14	-0.670860661	0.207595147	-3.231581624	0.001231072	0.011792971
ENSG00000099204.17	ENSG00000099204	17	-0.67101245	0.242283276	-2.769536805	0.005613606	0.034329944
ENSG00000156675.14	ENSG00000156675	14	-0.67133732	0.233069662	-2.880414874	0.003971522	0.026824065
ENSG00000099219.12	ENSG00000099219	12	-0.671539826	0.241976752	-2.775224571	0.00551636	0.033949236
ENSG00000107957.15	ENSG00000107957	15	-0.671847919	0.229648337	-2.925550983	0.003438468	0.02428509
ENSG00000099381.15	ENSG00000099381	15	-0.671892926	0.252301607	-2.663054487	0.007743487	0.043371513
ENSG00000162458.11	ENSG00000162458	11	-0.672622245	0.210149431	-3.200685535	0.001371011	0.012741535
ENSG00000213971.6	ENSG00000213971	6	-0.672788719	0.23592865	-2.851661802	0.004349135	0.028602469
ENSG00000088899.13	ENSG00000088899	13	-0.675135231	0.236743907	-2.851753358	0.004347882	0.028602469
ENSG00000186350.9	ENSG00000186350	9	-0.675838295	0.204154917	-3.310418901	0.000931564	0.009633022
ENSG00000170464.8	ENSG00000170464	8	-0.675899279	0.256622274	-2.633829355	0.008442791	0.046174434
ENSG00000166887.14	ENSG00000166887	14	-0.676017613	0.204011681	-3.313622095	0.000920959	0.009542366
ENSG00000213923.9	ENSG00000213923	9	-0.67646404	0.20780704	-3.255250833	0.001132923	0.01113453
ENSG00000141252.18	ENSG00000141252	18	-0.676547947	0.191323774	-3.536141553	0.000406017	0.005259635
ENSG00000108448.19	ENSG00000108448	19	-0.676737903	0.222648559	-3.039489258	0.002369797	0.018618646
ENSG00000132510.9	ENSG00000132510	9	-0.677312919	0.202541734	-3.344065964	0.000825601	0.00879853
ENSG00000013523.8	ENSG00000013523	8	-0.677370266	0.241898691	-2.800222945	0.005106732	0.032103816
ENSG00000099994.10	ENSG00000099994	10	-0.679033324	0.234148061	-2.900016856	0.003731426	0.025701073
ENSG00000181035.12	ENSG00000181035	12	-0.679524471	0.220758909	-3.078129325	0.002083045	0.017152445
ENSG00000177469.12	ENSG00000177469	12	-0.679685279	0.244274177	-2.782468811	0.005394705	0.033382041
ENSG00000128731.14	ENSG00000128731	14	-0.679854638	0.196042316	-3.467897401	0.000524548	0.006302226
ENSG00000104728.14	ENSG00000104728	14	-0.679970357	0.247884286	-2.743095848	0.006086292	0.036417206
ENSG00000227500.8	ENSG00000227500	8	-0.680480062	0.247525147	-2.749135063	0.005975276	0.035998751
ENSG00000121417.12	ENSG00000121417	12	-0.680821303	0.213346908	-3.191146802	0.001417093	0.013036004
ENSG00000185800.10	ENSG00000185800	10	-0.681358065	0.211601147	-3.220011207	0.001281856	0.012124517
ENSG00000267041.4	ENSG00000267041	4	-0.682114045	0.235739145	-2.893512002	0.003809597	0.02604775
ENSG00000048471.12	ENSG00000048471	12	-0.68240448	0.192644555	-3.54229831	0.000396657	0.005167925
ENSG00000160439.14	ENSG00000160439	14	-0.682542832	0.216713934	-3.149510601	0.001635442	0.014396233
ENSG00000230373.7	ENSG00000230373	7	-0.68379384	0.263166153	-2.598335048	0.009367704	0.049823904
ENSG00000135097.5	ENSG00000135097	5	-0.684043926	0.239883554	-2.851566585	0.004350437	0.028602469
ENSG00000126214.19	ENSG00000126214	19	-0.684160855	0.196150741	-3.487934091	0.000486768	0.005988702
ENSG00000108963.16	ENSG00000108963	16	-0.685182591	0.253853131	-2.699129958	0.006952102	0.040062337
ENSG00000146826.13	ENSG00000146826	13	-0.686750959	0.261266899	-2.628541781	0.008575182	0.046701047
ENSG00000260077.1	ENSG00000260077	1	-0.686757702	0.202254181	-3.39551794	0.000684989	0.00767494
ENSG00000179743.3	ENSG00000179743	3	-0.686883963	0.24058772	-2.855025032	0.004303344	0.028429069
ENSG00000072134.14	ENSG00000072134	14	-0.687560189	0.239154531	-2.874962002	0.004040761	0.027183073
ENSG00000143303.10	ENSG00000143303	10	-0.687764429	0.256699783	-2.679255978	0.007378596	0.041845421
ENSG00000260257.2	ENSG00000260257	2	-0.687942633	0.223876244	-3.07287017	0.002120107	0.017368127
ENSG00000129933.19	ENSG00000129933	19	-0.688171933	0.254577435	-2.703192973	0.006867686	0.039676881
ENSG00000010404.16	ENSG00000010404	16	-0.688987731	0.214805487	-3.207495958	0.001338959	0.012540092
ENSG00000187239.15	ENSG00000187239	15	-0.689883018	0.239000191	-2.886537517	0.003895063	0.026437319
ENSG00000164659.13	ENSG00000164659	13	-0.690244878	0.24993266	-2.761723405	0.005749717	0.034926442
ENSG00000175787.15	ENSG00000175787	15	-0.691229556	0.213412232	-3.238940661	0.001199745	0.011573537
ENSG00000178607.14	ENSG00000178607	14	-0.691277774	0.242803849	-2.847062668	0.004412468	0.028875926
ENSG00000198496.9	ENSG00000198496	9	-0.691356089	0.253985291	-2.722031996	0.006488186	0.038124935
ENSG00000162408.10	ENSG00000162408	10	-0.691461596	0.185337675	-3.730820495	0.000190857	0.002995168
ENSG00000130584.9	ENSG00000130584	9	-0.691527222	0.262927802	-2.630103076	0.008535898	0.046552435
ENSG00000124422.10	ENSG00000124422	10	-0.692041199	0.251140953	-2.75558881	0.00585866	0.035485059
ENSG00000166762.15	ENSG00000166762	15	-0.69217095	0.234438885	-2.952457947	0.00315255	0.022849259
ENSG00000239521.6	ENSG00000239521	6	-0.692253517	0.225059242	-3.075872424	0.002098876	0.017235784
ENSG00000267080.4	ENSG00000267080	4	-0.69232989	0.223714574	-3.094701779	0.001970109	0.016514377
ENSG00000186166.7	ENSG00000186166	7	-0.692513684	0.206357913	-3.355886262	0.000791111	0.008542198
ENSG00000197562.8	ENSG00000197562	8	-0.694504817	0.219669253	-3.161593204	0.001569086	0.013975154
ENSG00000181404.15	ENSG00000181404	15	-0.694696891	0.217337863	-3.196391464	0.001391582	0.012873228
ENSG00000123836.13	ENSG00000123836	13	-0.694826651	0.190034881	-3.656311138	0.000255871	0.003745005
ENSG00000182253.13	ENSG00000182253	13	-0.696113829	0.26602871	-2.616686856	0.008878775	0.04787454
ENSG00000198853.10	ENSG00000198853	10	-0.697830725	0.235597035	-2.961967349	0.003056802	0.022376186
ENSG00000187792.4	ENSG00000187792	4	-0.698220092	0.25438585	-2.744728494	0.006056098	0.036332575
ENSG00000168096.13	ENSG00000168096	13	-0.698266201	0.249005647	-2.804218332	0.005043874	0.03182737
ENSG00000024422.10	ENSG00000024422	10	-0.698276193	0.261740356	-2.667820135	0.007634512	0.04291448
ENSG00000176248.8	ENSG00000176248	8	-0.698428907	0.25235081	-2.767690374	0.005645506	0.034478457
ENSG00000213563.5	ENSG00000213563	5	-0.698576878	0.227624456	-3.068988669	0.002147847	0.017519111
ENSG00000077235.16	ENSG00000077235	16	-0.698718001	0.220749257	-3.165211114	0.001549705	0.013852493
ENSG00000174915.10	ENSG00000174915	10	-0.69890663	0.221355071	-3.157400587	0.001591825	0.014117508
ENSG00000160284.13	ENSG00000160284	13	-0.69961666	0.242164227	-2.889017383	0.003864477	0.026309481
ENSG00000171456.15	ENSG00000171456	15	-0.700173896	0.198736971	-3.523118478	0.000426501	0.005436833
ENSG00000101417.10	ENSG00000101417	10	-0.700669007	0.210507807	-3.328470405	0.000873243	0.00917665
ENSG00000260563.3	ENSG00000260563	3	-0.701336812	0.209648084	-3.345305139	0.000821921	0.008766188
ENSG00000142002.15	ENSG00000142002	15	-0.701544407	0.249861601	-2.807731979	0.004989173	0.03157756
ENSG00000228492.2	ENSG00000228492	2	-0.701564448	0.222398988	-3.154530755	0.001607564	0.014229223
ENSG00000169951.8	ENSG00000169951	8	-0.701744179	0.232728975	-3.015284963	0.002567379	0.019745995
ENSG00000022976.14	ENSG00000022976	14	-0.701973123	0.232735621	-3.016182565	0.002559791	0.019693208
ENSG00000137486.15	ENSG00000137486	15	-0.702863552	0.232291523	-3.025782178	0.002479909	0.019247157
ENSG00000247092.5	ENSG00000247092	5	-0.703218101	0.270451616	-2.600162315	0.009317968	0.049679972
ENSG00000145014.16	ENSG00000145014	16	-0.703311831	0.198058784	-3.551025699	0.000383733	0.005047993
ENSG00000074755.13	ENSG00000074755	13	-0.704030121	0.26446107	-2.662131407	0.007764756	0.043463753
ENSG00000126001.14	ENSG00000126001	14	-0.704075703	0.241515051	-2.915245662	0.003554087	0.024793724
ENSG00000233369.6	ENSG00000233369	6	-0.705246219	0.260439645	-2.707906542	0.006770909	0.039284864
ENSG00000203485.11	ENSG00000203485	11	-0.705963668	0.250779572	-2.815076456	0.004876563	0.031007152
ENSG00000130758.6	ENSG00000130758	6	-0.70608543	0.234231636	-3.014475085	0.002574244	0.019781987
ENSG00000136895.17	ENSG00000136895	17	-0.706120859	0.227637784	-3.101949279	0.001922509	0.01621893
ENSG00000160991.14	ENSG00000160991	14	-0.706760062	0.218110238	-3.240380036	0.001193705	0.011552189
ENSG00000170271.9	ENSG00000170271	9	-0.707502142	0.250688269	-2.82223873	0.004768966	0.030554002
