"SYMBOL"	"ENSEMBL"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"562"	NA	"ENSG00000241990"	226.577707950912	-0.781550959764711	0.243170804057584	-3.2139999815917	0.00130899681689691	0.0368138439093417
"563"	"C12orf75"	"ENSG00000235162"	7759.01888215288	-0.780296787093649	0.228582450830943	-3.41363382996864	0.000641026666705839	0.0243459666591088
"564"	"SMIM2-AS1"	"ENSG00000227258"	193.996821557053	-0.779802607863072	0.204842874526297	-3.80683296729935	0.000140757742478065	0.00934016791582216
"565"	NA	"ENSG00000272030"	503.726227261596	-0.779097437355801	0.200903692829071	-3.87796474213473	0.000105333978038893	0.00763835072354053
"566"	"CFAP36"	"ENSG00000163001"	6096.22611270184	-0.771852011184105	0.184451086242415	-4.18458913367254	2.85682337373064e-05	0.00295075066620274
"567"	"ERBB4"	"ENSG00000178568"	686.009610123853	-0.771096852873746	0.24996196720082	-3.08485671443866	0.00203650237422915	0.0457166682645611
"568"	"CDON"	"ENSG00000064309"	2306.2210754728	-0.770914918324186	0.240095572060319	-3.21086687150778	0.00132335226640097	0.0368432219076026
"569"	"HSPH1"	"ENSG00000120694"	22269.3822306549	-0.770461416897987	0.234262909850694	-3.28887495416597	0.00100588702690746	0.0313888336345226
"570"	"FAM104B"	"ENSG00000182518"	2585.39710032818	-0.76950745082393	0.219605565033059	-3.5040434913755	0.000458250511172174	0.0201707415453021
"571"	"DUSP14"	"ENSG00000276023"	2546.1981238071	-0.767640308814471	0.252325827727143	-3.0422581617153	0.00234810414401228	0.0497510214172211
"572"	"CCDC57"	"ENSG00000176155"	15204.5876951905	-0.765067630294239	0.242148410376835	-3.15949887551865	0.00158040710307813	0.0402888663226412
"573"	"CAPN5"	"ENSG00000149260"	5571.8184229715	-0.76232888202912	0.235108646824813	-3.24245361591126	0.00118505236737244	0.0348432781671449
"574"	"RSPH3"	"ENSG00000130363"	4324.10857829019	-0.762158330315057	0.188076601543009	-4.05238250830882	5.06986861312049e-05	0.00449993885604153
"575"	"BBS12"	"ENSG00000181004"	1467.61059658924	-0.761625240085411	0.248800310359558	-3.06119087626834	0.00220458503888593	0.0481721622353286
"576"	"CHGB"	"ENSG00000089199"	654.3250546117	-0.756424224991468	0.195871531693739	-3.86183851451266	0.000112536945186529	0.00803576947121459
"577"	"CCDC34"	"ENSG00000109881"	2074.33027319798	-0.755617710722663	0.223203474039481	-3.38533131697138	0.000710923891017295	0.0257801010344994
"578"	"CEP41"	"ENSG00000106477"	3230.87915059576	-0.755324902754331	0.235404502020684	-3.20862556268343	0.00133371059069617	0.0369588956685781
"579"	"LINC01239"	"ENSG00000234840"	62.0990934541852	-0.754234783742398	0.241899560743629	-3.11796673554838	0.00182103355565321	0.0434661748258004
"580"	"RN7SL832P"	"ENSG00000243819"	90.6311167329667	-0.75348030163072	0.220341919082502	-3.41959580259712	0.000627142449576749	0.0241198314626858
"581"	"SHROOM3"	"ENSG00000138771"	13087.9959448406	-0.749586514694044	0.214156836241429	-3.50017551552265	0.000464951913427293	0.0202469612675927
"582"	"B9D2"	"ENSG00000123810"	2607.72056668265	-0.74674785145278	0.220168218098705	-3.3917150163699	0.000694566417782984	0.0255139220474587
"583"	"C4orf19"	"ENSG00000154274"	1382.87672633411	-0.74402403555064	0.229577123812798	-3.24084570445848	0.00119175670546572	0.0350036326785843
"584"	"RUVBL2"	"ENSG00000183207"	18225.3068747177	-0.742887160344302	0.236242575436811	-3.14459474110756	0.00166317048670557	0.0413811600830006
"585"	"EPCAM"	"ENSG00000119888"	18622.9008949869	-0.737119767789174	0.153911057535329	-4.78925802728615	1.67399118905225e-06	0.000266741390550549
"586"	"WDR92"	"ENSG00000243667"	3263.51715910936	-0.734677340119092	0.178377018880542	-4.11867708480486	3.81053681394213e-05	0.00370349777635605
"587"	"F2RL1"	"ENSG00000164251"	1342.68535619575	-0.733469538155318	0.176027912825336	-4.16677972477641	3.0893275057425e-05	0.00311055274148339
"588"	"GET1"	"ENSG00000182093"	6628.29171046493	-0.73133489234155	0.227174026294969	-3.21927160542537	0.00128516693636043	0.0365952265673091
"589"	"CDH1"	"ENSG00000039068"	25348.8860010958	-0.730669716774648	0.180391036998836	-4.05047683593816	5.11133694909407e-05	0.00449993885604153
"590"	"HMGN3"	"ENSG00000118418"	24151.9749266751	-0.726239787461449	0.176034154163306	-4.125561831528	3.69830801593787e-05	0.00363225753242516
"591"	"H4C14"	"ENSG00000270882"	1524.16502370691	-0.723798218916029	0.223062312981254	-3.24482522055108	0.00117522732363712	0.0346819328502256
"592"	"STK36"	"ENSG00000163482"	10470.1048464257	-0.723357372520652	0.221434763569832	-3.26668387952795	0.00108815114751057	0.0331060432430349
"593"	"RUVBL1"	"ENSG00000175792"	9734.82313062491	-0.723252027084738	0.218480030924789	-3.31038046828964	0.000931692357471171	0.030245967860814
"594"	"MYCBP"	"ENSG00000214114"	6048.73680203988	-0.72008063267126	0.191373082302916	-3.76270593547465	0.000168084799234297	0.010525417484043
"595"	"MINDY4"	"ENSG00000106125"	3231.82683531862	-0.716919122138114	0.225936483674866	-3.17310029118537	0.00150820415695988	0.0391615422610983
"596"	"CBY1"	"ENSG00000100211"	6071.37615602071	-0.715441236057093	0.196384210743442	-3.64306902957566	0.000269406550864895	0.0146142611729831
"597"	"NECTIN4"	"ENSG00000143217"	4272.02584848293	-0.709223422955144	0.214233813034753	-3.3105111322464	0.00093125747881232	0.030245967860814
"598"	"STIMATE-MUSTN1"	"ENSG00000248592"	2572.14898616377	-0.704394362352131	0.192260058326782	-3.6637581850458	0.000248541442484759	0.0138034196757756
"599"	"NR6A1"	"ENSG00000148200"	960.517815741369	-0.704390690654104	0.206812081402455	-3.40594556119458	0.000659353253681471	0.0247558771377516
"600"	"DLG5"	"ENSG00000151208"	7522.66576563422	-0.703450716243449	0.197739690115423	-3.55745837283773	0.000374460417856281	0.0177721236320894
"601"	"GOLGA6L9"	"ENSG00000197978"	5471.90297931403	-0.701596283024858	0.19311488369145	-3.63305131957532	0.000280089283838451	0.0149049033154412
"602"	"TBC1D8-AS1"	"ENSG00000272902"	275.061268835032	-0.699628711537532	0.207700063995058	-3.36845688961453	0.000755902173481117	0.0267489984044374
"603"	"CGN"	"ENSG00000143375"	20252.2301611737	-0.698980587575665	0.221652342675629	-3.15349966139799	0.00161325415616868	0.0407773602056122
"604"	"C1GALT1C1L"	"ENSG00000223658"	115.43943616639	-0.693278207258917	0.223743967602588	-3.09853362612355	0.00194480898817575	0.0448781107898001
"605"	"LMO3"	"ENSG00000048540"	9976.34110501603	-0.690435806080795	0.185791540947476	-3.7161853686115	0.000202253221928233	0.0120967306303273
"606"	"ILDR1"	"ENSG00000145103"	1778.64888090084	-0.690321953346194	0.191497232216244	-3.60486647956699	0.000312313452903833	0.015808256528447
"607"	"ARFGEF3"	"ENSG00000112379"	8380.39298581458	-0.689157528934686	0.217323144819629	-3.17111888614838	0.00151852981629772	0.0393202294986027
"608"	"CENPS"	"ENSG00000175279"	2554.86146680579	-0.685600531446683	0.164531015448885	-4.16699872407753	3.08636224638895e-05	0.00311055274148339
"609"	"ARHGAP8"	"ENSG00000241484"	2024.14666499185	-0.678289949491207	0.158651685997863	-4.27534031690242	1.90845547914462e-05	0.00213678309266949
"610"	"LOC100507250"	"ENSG00000247363"	116.471280710906	-0.675034367251945	0.202424525208018	-3.33474595807133	0.000853773587598852	0.0286546480701193
"611"	"C4B"	"ENSG00000224389"	20205.2820844649	-0.668975334724314	0.19060152682973	-3.50981099601541	0.000448425318623834	0.0199236080850789
"612"	"APOO"	"ENSG00000184831"	1644.74866149758	-0.668826320312926	0.182980543636604	-3.65517725010809	0.000257004350322008	0.0141006350172239
"613"	"AP1M2"	"ENSG00000129354"	5388.69359218558	-0.667595738318376	0.161608450724239	-4.13094572299026	3.61273882530758e-05	0.00356071029785861
"614"	"ANKEF1"	"ENSG00000132623"	1609.52121975639	-0.664694168762592	0.193863420857573	-3.42867244280666	0.000606541079155837	0.023678788489053
"615"	"DYNC2LI1"	"ENSG00000138036"	4391.43568563374	-0.663306149826994	0.207756719920212	-3.19270611358195	0.00140946314849847	0.0379737141643477
"616"	"LRRC27"	"ENSG00000148814"	4145.83524484127	-0.663211992770965	0.187792990325282	-3.53161207786401	0.000413034787126607	0.0188294083492848
"617"	"ZBED5-AS1"	"ENSG00000247271"	1941.75125985693	-0.659043281412663	0.216628829308973	-3.04226950547143	0.00234801564894783	0.0497510214172211
"618"	"ZNF19"	"ENSG00000157429"	1549.09373671203	-0.656628302581874	0.206555929272115	-3.17893707963637	0.00147816174235826	0.0388499768360095
"619"	"NUCB2"	"ENSG00000070081"	12322.8635623451	-0.655809612140799	0.201071494460461	-3.26157426690713	0.00110795405399076	0.0333829299518358
"620"	"CHCHD6"	"ENSG00000159685"	2411.73806289815	-0.655691868162	0.210384479176785	-3.11663612604723	0.00182927204975859	0.0434661748258004
"621"	"SMYD2"	"ENSG00000143499"	8479.88302132605	-0.655685926286174	0.203277355715768	-3.22557288281035	0.00125720821279881	0.0361670247527765
"622"	"WDR60"	"ENSG00000126870"	8764.76533120635	-0.655621731300155	0.206509192990263	-3.17478230294119	0.001499489521334	0.0390802711281749
"623"	"IFT74"	"ENSG00000096872"	2911.02044764842	-0.650671816709783	0.20401170529937	-3.18938472552336	0.00142575989518103	0.0381533893174112
"624"	"KCNK1"	"ENSG00000135750"	1478.0416098262	-0.648940148174828	0.197275282604619	-3.28951574473443	0.00100359941492926	0.0313888336345226
"625"	"TACC2"	"ENSG00000138162"	11505.3560577808	-0.648525565645583	0.192054271834065	-3.37678282004531	0.000733389321569415	0.0262600802060746
"626"	"ATF3"	"ENSG00000162772"	4417.06084033813	-0.646040061953293	0.158633209729881	-4.07253981088427	4.65032484116919e-05	0.00428181719174891
"627"	"ABITRAM"	"ENSG00000119328"	4437.80996588266	-0.645256871448529	0.182287514842885	-3.53977545859178	0.000400467602298898	0.0183495028791534
"628"	"SNX7"	"ENSG00000162627"	3229.21385950783	-0.644029482157957	0.16605116783391	-3.87850016690119	0.000105102454627788	0.00763835072354053
"629"	"SGMS2"	"ENSG00000164023"	5564.17238918858	-0.642867876896559	0.185592555846902	-3.46386671579043	0.000532470268286693	0.0218785559015111
"630"	NA	"ENSG00000256843"	324.857460037875	-0.642800784803707	0.183247494636196	-3.50782850308468	0.000451780188115605	0.0199775343531499
"631"	"ERBB3"	"ENSG00000065361"	20382.9927736363	-0.63890979395406	0.0932006422981786	-6.85520805650656	7.12088045813595e-12	5.53668235843565e-09
"632"	"EVC"	"ENSG00000072840"	2910.31237875799	-0.638751376578635	0.183258398061881	-3.48552308289274	0.00049117584392373	0.0208091611226186
"633"	"MAP7"	"ENSG00000135525"	3664.84955590669	-0.638225390786528	0.173272262509511	-3.68336732921401	0.000230173104207196	0.0130685098577355
"634"	"GPR39"	"ENSG00000183840"	1333.82451527374	-0.635962438119554	0.149790881636307	-4.24566856922354	2.17942585054431e-05	0.00237836075870236
"635"	NA	"ENSG00000234851"	2485.18743894433	-0.635179985636224	0.147755197069396	-4.29886730371928	1.7167321211847e-05	0.00198566317372235
"636"	"STYXL1"	"ENSG00000127952"	3926.48678410419	-0.635041258138449	0.145125502648547	-4.37580746697802	1.20983770040489e-05	0.00151099544091974
"637"	"IK"	"ENSG00000113141"	35900.8840546993	-0.632738470631079	0.18206426579193	-3.47535782422123	0.000510172344718738	0.0212820180343103
"638"	"MT1F"	"ENSG00000198417"	747.802177259856	-0.632581340969092	0.187917028943188	-3.36628002542727	0.000761893220542742	0.0267916496686079
"639"	"C1orf226"	"ENSG00000239887"	1393.89772084959	-0.630280019212528	0.151244104687946	-4.1673030529881	3.08224611107802e-05	0.00311055274148339
"640"	"ENO2"	"ENSG00000111674"	5246.4702503574	-0.629557887680112	0.192548033192659	-3.26961474101473	0.00107694050180001	0.0328916346694745
"641"	"SLC22A23"	"ENSG00000137266"	10076.3060958379	-0.627844617235401	0.202753602635801	-3.09658920518998	0.00195760951247083	0.0450242904229655
"642"	"RCAN3"	"ENSG00000117602"	7750.74947983228	-0.627402748594925	0.190187356842813	-3.29886675439454	0.000970759780664165	0.0309482198411966
"643"	"NUDC"	"ENSG00000090273"	23435.8381203392	-0.626666924088795	0.173540288496605	-3.61107457823003	0.000304930953665723	0.0156038799342911
"644"	"GBP1"	"ENSG00000117228"	52188.3078900998	-0.622591913010708	0.16559653127715	-3.75969175325725	0.000170122840300782	0.0106055866878824
"645"	"DYNLT1"	"ENSG00000146425"	16695.7482565126	-0.620733565044656	0.167215926057637	-3.71216773234086	0.000205491729329498	0.0122121422413206
"646"	"SPATA7"	"ENSG00000042317"	1621.99689954462	-0.619998204870294	0.163491527820133	-3.79223445481769	0.000149297859102407	0.00969604727177607
"647"	"PCCA-DT"	"ENSG00000274605"	249.336504131791	-0.61619869461853	0.168418858297554	-3.65872741833851	0.000253470757224051	0.0140215414337123
"648"	NA	"ENSG00000240668"	154.752977685691	-0.61546681751882	0.199959960648235	-3.07795028326464	0.00208429685080747	0.0464502811711401
"649"	"UFC1"	"ENSG00000143222"	17709.7460629192	-0.613667737104799	0.160659860310528	-3.81967055068195	0.000133630036158692	0.00903487522250712
"650"	"TTLL5"	"ENSG00000119685"	5662.12608446666	-0.609956316592157	0.157601766354486	-3.87023781967147	0.000108729233697665	0.00780369225751625
"651"	"ALMS1"	"ENSG00000116127"	3949.09592072059	-0.60895060583272	0.196975889794013	-3.09149818523236	0.001991491996511	0.0453202052636905
"652"	"HMGN5"	"ENSG00000198157"	2563.59463035606	-0.606705383526932	0.180596535532277	-3.35945195038638	0.000780972309590217	0.0271878404372458
"653"	"ARL3"	"ENSG00000138175"	6274.85705101358	-0.604853801208849	0.150503829847499	-4.01885986437508	5.84804381564338e-05	0.00497545879768006
"654"	NA	"ENSG00000175772"	846.515429714559	-0.601603608662344	0.194535632103074	-3.09251113617883	0.00198470786908589	0.0452393794491719
"655"	"RTL5"	"ENSG00000242732"	4358.34748159328	-0.598486283218372	0.11253453241199	-5.31824561217627	1.04772575124471e-07	2.44390762525756e-05
"656"	"SH2D4A"	"ENSG00000104611"	3055.09823482835	-0.592904855975301	0.169397181338201	-3.5000869039938	0.000465106501913547	0.0202469612675927
"657"	"TTLL1"	"ENSG00000100271"	2074.14747361478	-0.592102325245318	0.173774744166429	-3.40729792517057	0.000656094701311981	0.0247170212441772
"658"	"HSP90AA1"	"ENSG00000080824"	179200.878370663	-0.589292597266615	0.16255974264698	-3.6250832319927	0.00028886840219148	0.0151618964143502
"659"	"IFT122"	"ENSG00000163913"	11278.5509628934	-0.587513202271387	0.184001461446376	-3.19298117337294	0.00140812126810858	0.0379737141643477
"660"	"KDM4D"	"ENSG00000186280"	205.061669481407	-0.584516214813741	0.184754375579393	-3.16374761344995	0.00155751797814329	0.0400054432825192
"661"	"HDLBP"	"ENSG00000115677"	93010.2238729503	-0.583832233381756	0.112892133861524	-5.17159356822768	2.32105997132359e-07	4.99759920440912e-05
"662"	"ATP1B1"	"ENSG00000143153"	35254.9865655333	-0.583800530634657	0.187882649805928	-3.10726153392924	0.0018882926198681	0.044193309968836
"663"	"ACKR4"	"ENSG00000129048"	1042.38663779795	-0.58193616778761	0.175078523376241	-3.32385809844328	0.000887813581034777	0.0293744562018256
"664"	"FAM86C1"	"ENSG00000158483"	812.091077670024	-0.581862491447845	0.185887808935001	-3.13018102037721	0.0017469861329633	0.0424846992595794
"665"	"KRT8"	"ENSG00000170421"	32632.1101687018	-0.581573386212675	0.166728278455861	-3.48815084998697	0.000486373588952017	0.0206900959397506
"666"	"AKAP5"	"ENSG00000179841"	1007.52026893356	0.580955624766569	0.189872174302038	3.0597196608831	0.00221544258472459	0.0482963032624814
"667"	"PLK1"	"ENSG00000166851"	2904.84486761263	0.582746433088666	0.180701993179773	3.22490318360195	0.00126015276663398	0.0361773703495915
"668"	NA	"ENSG00000264895"	168.293228561669	0.585289074858782	0.188252139448271	3.1090699769689	0.00187677262510286	0.0440845951680778
"669"	"MCM10"	"ENSG00000065328"	548.289544404309	0.588356394879511	0.170330533041461	3.45420391971824	0.000551919877418206	0.0224220454119202
"670"	"BUB1"	"ENSG00000169679"	1927.87849790079	0.588710655945715	0.175415167590199	3.35609892823549	0.000790502863729506	0.0273510082307201
"671"	"BLNK"	"ENSG00000095585"	2420.76041751633	0.589698440408172	0.1767142532291	3.33701684857112	0.000846828144472214	0.028455901512439
"672"	"TROAP"	"ENSG00000135451"	1663.76296453592	0.590230931264994	0.190802626098695	3.09341094162766	0.00197869931872918	0.0452128756167743
"673"	"MILR1"	"ENSG00000271605"	1482.17981683633	0.590397082630579	0.188116988817029	3.1384570120077	0.00169839845255733	0.0419592860419526
"674"	"NUF2"	"ENSG00000143228"	964.100721460744	0.590640531767855	0.155469961701859	3.79906526831539	0.000145242842309929	0.00952105948266325
"675"	"ICAM3"	"ENSG00000076662"	8931.23188027048	0.591167569344053	0.179149346095712	3.29985892903129	0.000967334406848176	0.0309476171549634
"676"	"KLF11"	"ENSG00000172059"	4939.34364728964	0.592829625428749	0.130385101439382	4.54675893859211	5.44783345664426e-06	0.000740244205266648
"677"	"SASH3"	"ENSG00000122122"	19788.3034346227	0.5931549760529	0.170847636269718	3.47183601133635	0.000516911993087123	0.0214671863479253
"678"	"C10orf105"	"ENSG00000214688"	589.703884127813	0.594005377414731	0.184384446846363	3.22155901744621	0.00127495201390643	0.0364154916543417
"679"	"NCAPG"	"ENSG00000109805"	1897.26780480014	0.594533702484984	0.169808685325564	3.50119725233795	0.000463172887867796	0.0202469612675927
"680"	"PLEKHH2"	"ENSG00000152527"	13116.8109169981	0.594612177975152	0.161298124131557	3.68641719286319	0.000227433399350541	0.0129655565808981
"681"	"HDAC9"	"ENSG00000048052"	2598.14158111255	0.594647043584975	0.16442244334437	3.6165807507162	0.000298520220135764	0.015388360003352
"682"	"HJURP"	"ENSG00000123485"	1498.26554059559	0.595547336069967	0.185128963802247	3.21693226083263	0.00129569186748236	0.0366706963339163
"683"	"BRIP1"	"ENSG00000136492"	681.424424556223	0.595955594652313	0.169543936238658	3.51505107097089	0.000439669426867788	0.01969085908393
"684"	NA	"ENSG00000262089"	145.906776391016	0.596826151293233	0.187824047775976	3.17758113702825	0.00148509130020198	0.0389588353218967
"685"	"CIP2A"	"ENSG00000163507"	816.793928158957	0.598002949236731	0.156935194762428	3.81050885457529	0.000138681044720597	0.00926448955316048
"686"	"CENPA"	"ENSG00000115163"	528.200741518373	0.599270436654236	0.163958206690739	3.65501946349408	0.000257162467361679	0.0141006350172239
"687"	"CENPE"	"ENSG00000138778"	1061.73814112643	0.602959024364976	0.178746573109858	3.3732620093052	0.000742832309332586	0.0265211979215924
"688"	"PCED1B-AS1"	"ENSG00000247774"	2539.34213411377	0.608797521680193	0.152589201983656	3.98978114942499	6.61342870782725e-05	0.00539698201051873
"689"	"CARD11"	"ENSG00000198286"	8109.34829085559	0.609059274905495	0.165613808249187	3.6775875233126	0.00023545029784078	0.0132339142306451
"690"	"PVRIG"	"ENSG00000213413"	1812.74014213346	0.619174919361823	0.171657815442045	3.60703017085097	0.000309721658912843	0.0157811563569417
"691"	"RASGRP3"	"ENSG00000152689"	7644.80492928983	0.619910424849959	0.127608146739624	4.85792201116162	1.18624112585041e-06	0.000202463874107798
"692"	"GEN1"	"ENSG00000178295"	2604.18153789379	0.620134991341888	0.0991961558847911	6.25160305669635	4.06260882136998e-10	1.80502354792011e-07
"693"	NA	"ENSG00000225205"	174.348567246519	0.622368928082791	0.165229021584251	3.76670467521618	0.000165416479579299	0.010428316846631
"694"	NA	"ENSG00000182912"	369.700619393559	0.625118226826757	0.146566274851007	4.26508913774485	1.99822409321579e-05	0.00219427225997373
"695"	"C1QTNF1"	"ENSG00000173918"	2046.06569283889	0.628714846209577	0.186748687871866	3.36663595002582	0.00076091065878854	0.0267907550316352
"696"	"P2RY8"	"ENSG00000182162"	4906.81483768834	0.62950570076761	0.175199893102401	3.59307126060675	0.000326803167016153	0.016186029178286
"697"	"CCNE1"	"ENSG00000105173"	589.50062475412	0.6364534685599	0.159471244386903	3.99102340366619	6.57887870703366e-05	0.00538595762367343
"698"	"SEPTIN1"	"ENSG00000180096"	10945.7360007617	0.638502763141573	0.150724224882364	4.23623185748612	2.27302070111438e-05	0.00243770584080049
"699"	"ATRIP"	"ENSG00000164053"	1052.20227438989	0.640414453190562	0.180340659019128	3.55113736787795	0.000383570163819306	0.0179691528647433
"700"	"ATRIP-TREX1"	"ENSG00000164053"	1052.20227438989	0.640414453190562	0.180340659019128	3.55113736787795	0.000383570163819306	0.0179691528647433
"701"	"HVCN1"	"ENSG00000122986"	4277.44068765573	0.640528132916571	0.188190485454496	3.40361592335361	0.000665001884555547	0.0248518928579364
"702"	"BUB1B"	"ENSG00000156970"	1372.47969949247	0.642912125725918	0.143855529823344	4.46915128334254	7.85305750825525e-06	0.00104177693229181
"703"	"RAB30"	"ENSG00000137502"	2939.37533154475	0.646484455567367	0.167720302250075	3.85453905635969	0.000115947873616511	0.00825826190941411
"704"	"EXO1"	"ENSG00000174371"	483.613239515241	0.649101048705854	0.202882929413131	3.19938720612658	0.00137720065165414	0.0377563402942713
"705"	NA	"ENSG00000214776"	474.945739919066	0.650423426891969	0.196058339398175	3.31749941822685	0.000908271048094361	0.0297698066829148
"706"	"IKZF3"	"ENSG00000161405"	11364.5574850067	0.652039343568023	0.18142934712593	3.59390227599421	0.000325762060896379	0.0161803598308467
"707"	"EOMES"	"ENSG00000163508"	1385.78486811625	0.656481082881746	0.183966549526192	3.56848070789238	0.000359057286448573	0.0173379188919238
"708"	"DUSP2"	"ENSG00000158050"	1754.26018119966	0.657191757750386	0.197560005932938	3.32654250867694	0.00087930606962847	0.0292027692495494
"709"	NA	"ENSG00000267163"	156.932077512723	0.660797859581922	0.192358680925491	3.43523804801864	0.000592033523790404	0.0232747336578893
"710"	NA	"ENSG00000272825"	218.473554088735	0.664278652215929	0.179452972079895	3.70168654504191	0.000214171106788091	0.0124892988543863
"711"	"KNL1"	"ENSG00000137812"	1066.3537051518	0.669308058116631	0.181464187762678	3.6883754660835	0.000225690442224042	0.012918816295078
"712"	"RALGPS2"	"ENSG00000116191"	3031.83896861627	0.672281725952991	0.21327532178107	3.15217775942731	0.00162057583900143	0.0409031003692418
"713"	"TNFRSF8"	"ENSG00000120949"	544.268719330753	0.673121943910924	0.212008795133691	3.17497179061114	0.00149851068371462	0.0390802711281749
"714"	"CORO1A"	"ENSG00000102879"	63251.6596037313	0.674024570048755	0.177916235893508	3.78843766935465	0.000151597615035275	0.00979992804261522
"715"	"NLRP2"	"ENSG00000022556"	1527.76253628023	0.681649351394982	0.219251802074298	3.1089794699338	0.00187734762746414	0.0440845951680778
"716"	"PRKCB"	"ENSG00000166501"	7111.92435674586	0.682889932898423	0.196898545324437	3.46823249391304	0.000523893825973541	0.0216287788832233
"717"	NA	"ENSG00000260335"	1940.1162920614	0.685635504930041	0.220953912073446	3.10307022173083	0.00191524189893719	0.0444778718183232
"718"	"LTB"	"ENSG00000227507"	15999.448236094	0.690751244022422	0.179777550695433	3.84225528354565	0.000121908940482974	0.0085096088604961
"719"	"KMO"	"ENSG00000117009"	1205.05210607889	0.691742146911621	0.22428620857122	3.08419385800962	0.00204104551740434	0.045741190404025
"720"	NA	"ENSG00000239775"	341.203755632885	0.695134779851545	0.16972165802706	4.09573408563282	4.20832756371651e-05	0.00396617161063936
"721"	NA	"ENSG00000259661"	1490.22559025979	0.696982372541181	0.222574147874796	3.13146148910903	0.00173938596862351	0.0424104117140599
"722"	NA	"ENSG00000225889"	667.788362358251	0.697537529593668	0.141812135603414	4.91874356609631	8.71014874760402e-07	0.000156285752303964
"723"	"LOC100289561"	"ENSG00000239969"	428.676433650247	0.709384769813921	0.210768277591143	3.36570938436008	0.000763470985117228	0.0268134458524672
"724"	"LINC00528"	"ENSG00000269220"	486.462370311376	0.712517645875528	0.201291693556764	3.5397270164782	0.000400541111756018	0.0183495028791534
"725"	NA	"ENSG00000268189"	398.273105181192	0.716147879646998	0.227009090385328	3.15471014148112	0.00160657632905763	0.0406965412005903
"726"	"DENND5B"	"ENSG00000170456"	1472.72143742906	0.717050507513289	0.174621099710505	4.10632225259174	4.02008543870645e-05	0.00384048503463592
"727"	"NAPSB"	"ENSG00000131401"	7568.99944226852	0.717562702254709	0.190373732531619	3.76923167241852	0.000163750843500674	0.0103700223086592
"728"	"TMC8"	"ENSG00000167895"	18360.7282593966	0.72087152536927	0.208410494077676	3.45890224270854	0.000542381722819446	0.02216322161086
"729"	"PTPRCAP"	"ENSG00000213402"	11770.9756532291	0.727001448802485	0.176487998212188	4.11926848378904	3.80077086676373e-05	0.00370349777635605
"730"	"MAP4K1"	"ENSG00000104814"	7923.40281637846	0.730269489867039	0.233246399921803	3.13089286742202	0.0017427572363199	0.0424187111320264
"731"	"LIFR"	"ENSG00000113594"	15730.6961367106	0.730361752334525	0.196825115673894	3.7107142034892	0.000206675331307072	0.0122564601665599
"732"	"TBC1D10C"	"ENSG00000175463"	13601.8030445107	0.731065598173898	0.201440861525449	3.62918224553731	0.000284320469254724	0.0149875974668719
"733"	"ASPM"	"ENSG00000066279"	1767.52412555606	0.737288293319683	0.186711956533552	3.94880063927343	7.85437288313438e-05	0.0062105014511812
"734"	"TRPV3"	"ENSG00000167723"	120.857478766163	0.741012109753687	0.236003919060935	3.1398296803807	0.00169046085455807	0.0418774492260818
"735"	NA	"ENSG00000260316"	90.8961116749613	0.744286096889192	0.214543644361985	3.46915938294312	0.000522089626234901	0.0216035879454702
"736"	"ANGPTL6"	"ENSG00000130812"	349.010656747531	0.758878969797344	0.174805467167454	4.34127708986574	1.41656944638816e-05	0.00170910324887289
"737"	NA	"ENSG00000274859"	100.225231883344	0.762748483803888	0.19503927444696	3.91074303350791	9.20126237846098e-05	0.00697974350231711
"738"	"ITGA4"	"ENSG00000115232"	5036.97890739074	0.762786628431638	0.133972869748556	5.69359027587644	1.24395394767296e-08	3.70420371801211e-06
"739"	"AFF2"	"ENSG00000155966"	780.581675336637	0.770291457501618	0.216927545784666	3.55091583558618	0.000383893158983833	0.0179691528647433
"740"	"LINC02367"	"ENSG00000260423"	245.951361067426	0.771437764820781	0.218480058895291	3.53092986481892	0.000414101533800559	0.0188473431424576
"741"	"ADGRG5"	"ENSG00000159618"	2717.0351231566	0.771703323732418	0.179585226873325	4.2971425721825	1.73013922178565e-05	0.00199293526572025
"742"	"SHCBP1"	"ENSG00000171241"	1351.25467926876	0.773476489733522	0.214164634694513	3.61159764233165	0.0003043164629411	0.0156009562530848
"743"	"CA2"	"ENSG00000104267"	4787.05744065778	0.77631423906275	0.249073666244923	3.11680576580654	0.00182821982045878	0.0434661748258004
"744"	"C1orf167"	"ENSG00000215910"	630.889579644949	0.7785431448675	0.213898992043732	3.63977004953967	0.000272881621116127	0.0147172051188083
"745"	"AURKB"	"ENSG00000178999"	1610.12947065122	0.781240405363729	0.191093075551311	4.08827166086379	4.34599037303196e-05	0.00406851560306146
"746"	NA	"ENSG00000254429"	567.781721205551	0.796798124759434	0.224233255704358	3.55343422302166	0.00038023627261209	0.0179298501139167
"747"	"SNX22"	"ENSG00000157734"	2631.86880164339	0.801626717620359	0.250662124753046	3.19803687298241	0.00138366586884927	0.0378224524755467
"748"	NA	"ENSG00000260698"	129.825192574523	0.802526884354867	0.236379573331966	3.39507713396121	0.000686092682369518	0.0253691152869289
"749"	"NCR3"	"ENSG00000204475"	526.768694948333	0.804154727419082	0.243877159064922	3.2973761483133	0.000975927053699457	0.0310428500446162
"750"	"PLCG2"	"ENSG00000197943"	8445.82494609609	0.805578648518251	0.154068802671777	5.22869415837826	1.70711494799428e-07	3.76250822907936e-05
